final_P,max_Wt,wt_overflow,paa_frac_out_of_band,max_viscosity,visc_exceed,yield_kg,yield_gated,pivot_h,pivot_step,pivot_crossed,bm_max,bm_at_pivot,pivot_bm_threshold,arm,seed,starve_decisions,delay_h,handover_h,recipe_yield,recipe_yield_gated,recipe_pivot_h,delta_yield,delta_yield_gated
29.430061965174698,114081.8289023311,False,0.0208695652173913,79.83623716275693,False,4086.0617633424745,4086.0617633424745,65.0,13,1,2352.336570716709,1392.1181012239128,1349.0,time,700003,0,0.0,0.0,3526.588600149422,3526.588600149422,70.0,559.4731631930526,559.4731631930526
27.10831423185003,105621.70048911477,False,0.0208695652173913,75.30629936212308,False,3526.588600149422,3526.588600149422,70.0,14,1,2123.1073663015914,1434.2983555609562,1349.0,recipe,700003,0,0.0,0.0,3526.588600149422,3526.588600149422,70.0,0.0,0.0
26.907629855957264,109752.54312298128,False,0.0243478260869565,82.38365966972317,False,3654.772694542943,3654.772694542943,70.0,14,1,2381.164006319207,1377.6281984439795,1349.0,dual,700004,0,0.0,0.0,3214.506606757298,3214.506606757298,60.0,440.26608778564514,440.26608778564514
26.231671749720533,111466.80521781108,False,0.0243478260869565,84.49545427241164,False,3602.2350470146557,3602.2350470146557,55.0,11,1,2358.666839046628,1384.355094188717,1349.0,time,700004,0,0.0,0.0,3214.506606757298,3214.506606757298,60.0,387.72844025735776,387.72844025735776
24.884471973163777,101732.67230395623,False,0.0243478260869565,79.89406626194167,False,3214.506606757298,3214.506606757298,60.0,12,1,2266.5548742356946,1452.2556362235573,1349.0,recipe,700004,0,0.0,0.0,3214.506606757298,3214.506606757298,60.0,0.0,0.0
33.10157613459772,104422.14642526042,False,0.0,89.73620226466055,False,4263.81312574197,4263.81312574197,75.0,15,1,2791.2251837579806,1457.6099905914728,1349.0,dual,700005,0,0.0,0.0,4121.9948707395,4121.9948707395,60.0,141.81825500247032,141.81825500247032
36.10150143771636,109470.04120520526,False,0.0,90.23530632835008,False,4798.278597520074,4798.278597520074,55.0,11,1,2687.216827579991,1366.442217060985,1349.0,time,700005,0,0.0,0.0,4121.9948707395,4121.9948707395,60.0,676.2837267805744,676.2837267805744
33.18652714981361,100767.7559106649,False,0.0,83.83103906736609,False,4121.9948707395,4121.9948707395,60.0,12,1,2389.317858804886,1401.3419217344892,1349.0,recipe,700005,0,0.0,0.0,4121.9948707395,4121.9948707395,60.0,0.0,0.0
33.00925642360256,106259.08542545322,False,0.0,86.53857595533876,False,4424.589185925752,4424.589185925752,70.0,14,1,2668.2579678536417,1352.6237568213116,1349.0,dual,700006,0,0.0,0.0,3985.758208739089,3985.758208739089,60.0,438.83097718666295,438.83097718666295
33.55547710227922,110128.8444704144,False,0.0,88.47428274025339,False,4598.994822606385,4598.994822606385,55.0,11,1,2568.1322737661894,1385.973208273895,1349.0,time,700006,0,0.0,0.0,3985.758208739089,3985.758208739089,60.0,613.2366138672965,613.2366138672965
31.1440283658792,99823.13530702546,False,0.0,82.29434770919002,False,3985.758208739089,3985.758208739089,60.0,12,1,2356.3941132914993,1439.7226012497845,1349.0,recipe,700006,0,0.0,0.0,3985.758208739089,3985.758208739089,60.0,0.0,0.0
27.783586161646472,108500.34442518484,False,0.0,83.37801137511835,False,3762.870028114218,3762.870028114218,70.0,14,1,2464.5597574162084,1381.9996361253511,1349.0,dual,700007,0,0.0,0.0,3355.199306841784,3355.199306841784,60.0,407.6707212724332,407.6707212724332
27.535232701570784,110622.93966338474,False,0.0,85.33620356820616,False,3769.417430333322,3769.417430333322,55.0,11,1,2403.37548838284,1402.6468525411062,1349.0,time,700007,0,0.0,0.0,3355.199306841784,3355.199306841784,60.0,414.2181234915379,414.2181234915379
25.989071387290664,101047.04168631122,False,0.0,80.1896788137798,False,3355.199306841784,3355.199306841784,60.0,12,1,2295.6254823730483,1456.2933695393035,1349.0,recipe,700007,0,0.0,0.0,3355.199306841784,3355.199306841784,60.0,0.0,0.0
27.20571769777457,112827.28277919708,False,0.0243478260869565,78.14486653835246,False,3778.03259333596,3778.03259333596,80.0,16,1,2331.7171915418603,1430.4664378059333,1349.0,dual,700008,0,0.0,0.0,3303.8279953739193,3303.8279953739193,70.0,474.2045979620407,474.2045979620407
26.85023405567104,114012.69950092114,False,0.0243478260869565,78.4301471191229,False,3786.563109493653,3786.563109493653,65.0,13,1,2236.5576036776515,1384.3898614607729,1349.0,time,700008,0,0.0,0.0,3303.8279953739193,3303.8279953739193,70.0,482.7351141197337,482.7351141197337
24.982933610943867,104449.34618458764,False,0.0243478260869565,74.08506407948053,False,3303.8279953739193,3303.8279953739193,70.0,14,1,2073.5795271690095,1430.8076200246944,1349.0,recipe,700008,0,0.0,0.0,3303.8279953739193,3303.8279953739193,70.0,0.0,0.0
27.850755550910307,113245.6949760294,False,0.0104347826086956,79.89430300802265,False,3861.9852941115287,3861.9852941115287,80.0,16,1,2464.0651617594426,1469.7789757788926,1349.0,dual,700009,0,0.0,0.0,3388.790303418746,3388.790303418746,65.0,473.19499069278254,473.19499069278254
27.683308194067717,115108.9921966972,False,0.0104347826086956,80.08500476684536,False,3911.0170078152487,3911.0170078152487,65.0,13,1,2343.5307734103776,1411.4065921213812,1349.0,time,700009,0,0.0,0.0,3388.790303418746,3388.790303418746,65.0,522.2267043965026,522.2267043965026
