final_P,max_Wt,wt_overflow,paa_frac_out_of_band,max_viscosity,visc_exceed,yield_kg,yield_gated,pivot_h,pivot_step,pivot_crossed,bm_max,bm_at_pivot,pivot_bm_threshold,arm,seed,starve_decisions,delay_h,handover_h,recipe_yield,recipe_yield_gated,recipe_pivot_h,delta_yield,delta_yield_gated
26.727703915781667,112239.91656848462,False,0.0243478260869565,76.68262003606297,False,3709.372583131959,3709.372583131959,70.0,14,1,2218.5018350163164,1392.8285615279383,1349.0,time,700008,4,20.0,80.0,3254.2614938244096,3254.2614938244096,70.0,455.11108930754926,455.11108930754926
24.82537678223925,103597.71649719,False,0.0243478260869565,73.88277596354872,False,3254.2614938244096,3254.2614938244096,70.0,14,1,2060.103567146476,1392.8285615279383,1349.0,recipe,700008,4,20.0,80.0,3254.2614938244096,3254.2614938244096,70.0,0.0,0.0
28.13640316158805,115213.8594580051,False,0.0104347826086956,80.75717957183997,False,3963.1509175983606,3963.1509175983606,70.0,14,1,2536.280635179541,1410.0526613352845,1349.0,dual,700009,4,20.0,80.0,3340.467145877775,3340.467145877775,70.0,622.6837717205858,622.6837717205858
27.561106323586557,113474.08851517952,False,0.0104347826086956,78.30949373662845,False,3836.744155793268,3836.744155793268,70.0,14,1,2333.403820359584,1410.0526613352845,1349.0,time,700009,4,20.0,80.0,3340.467145877775,3340.467145877775,70.0,496.2770099154932,496.2770099154932
25.451512716443094,104166.68389188214,False,0.0104347826086956,75.37947266412053,False,3340.467145877775,3340.467145877775,70.0,14,1,2132.1084782235625,1410.0526613352845,1349.0,recipe,700009,4,20.0,80.0,3340.467145877775,3340.467145877775,70.0,0.0,0.0
29.315869792658553,107744.99089844324,False,0.0121739130434782,84.84740770625915,False,3869.695473051152,3869.695473051152,65.0,13,1,2557.923388179609,1432.993084854617,1349.0,dual,700000,8,40.0,80.0,3288.1030800851877,3288.1030800851877,65.0,581.5923929659643,581.5923929659643
28.898720383701612,107081.83178952058,False,0.0121739130434782,82.43981851168226,False,3784.592753633723,3784.592753633723,65.0,13,1,2396.4392895373203,1432.993084854617,1349.0,time,700000,8,40.0,80.0,3288.1030800851877,3288.1030800851877,65.0,496.4896735485354,496.4896735485354
26.75802407214271,98549.39715560002,False,0.0121739130434782,79.97709555706965,False,3288.1030800851877,3288.1030800851877,65.0,13,1,2256.327295128678,1432.993084854617,1349.0,recipe,700000,8,40.0,80.0,3288.1030800851877,3288.1030800851877,65.0,0.0,0.0
30.68443992951498,112300.74225621036,False,0.02,75.95049371312724,False,4124.628909923473,4124.628909923473,70.0,14,1,2387.2084035905436,1361.0003736928902,1349.0,dual,700001,8,40.0,80.0,3433.3797086108925,3433.3797086108925,70.0,691.2492013125802,691.2492013125802
29.667344697907655,110171.36005721896,False,0.02,73.38297633317279,False,3931.3274263548647,3931.3274263548647,70.0,14,1,2260.5304042276794,1361.0003736928902,1349.0,time,700001,8,40.0,80.0,3433.3797086108925,3433.3797086108925,70.0,497.94771774397213,497.94771774397213
27.34327418340246,103759.2278786194,False,0.02,70.69109531924008,False,3433.3797086108925,3433.3797086108925,70.0,14,1,1929.1133397045685,1361.0003736928902,1349.0,recipe,700001,8,40.0,80.0,3433.3797086108925,3433.3797086108925,70.0,0.0,0.0
23.87842169141327,102169.09245146056,False,0.0,107.19131980280147,True,3117.3304566470424,0.0,65.0,13,1,3151.401927441318,1389.94654149365,1349.0,dual,700002,8,40.0,80.0,3670.167319178613,3670.167319178613,65.0,-552.8368625315707,-3670.167319178613
26.690436730044446,103189.05822879131,False,0.0,92.72086636888704,False,3559.342560867096,3559.342560867096,65.0,13,1,2926.960652514939,1389.94654149365,1349.0,time,700002,8,40.0,80.0,3670.167319178613,3670.167319178613,65.0,-110.82475831151714,-110.82475831151714
30.2334378260146,96505.1010077132,False,0.0,86.46229702835815,False,3670.167319178613,3670.167319178613,65.0,13,1,2565.780088918455,1389.94654149365,1349.0,recipe,700002,8,40.0,80.0,3670.167319178613,3670.167319178613,65.0,0.0,0.0
29.395573542754217,112196.14562048748,False,0.0217391304347826,79.50330872818704,False,3987.5343049877392,3987.5343049877392,75.0,15,1,2576.528016205149,1432.1696064409175,1349.0,dual,700003,8,40.0,80.0,3373.5402330244124,3373.5402330244124,75.0,613.9940719633269,613.9940719633269
29.0064267792507,110754.04565010908,False,0.0217391304347826,77.01278532734042,False,3896.138112141285,3896.138112141285,75.0,15,1,2352.8338612488837,1432.1696064409175,1349.0,time,700003,8,40.0,80.0,3373.5402330244124,3373.5402330244124,75.0,522.5978791168727,522.5978791168727
26.61684140102842,103192.02753744394,False,0.0217391304347826,74.51068744518844,False,3373.5402330244124,3373.5402330244124,75.0,15,1,2116.3373328208954,1432.1696064409175,1349.0,recipe,700003,8,40.0,80.0,3373.5402330244124,3373.5402330244124,75.0,0.0,0.0
